Record_ID,Customer_Name,City,State,Region,Category,Sub_Category,Transaction_Date,Quantity,Unit_Price,Discount,Revenue,Profit,Rating,Status
MOV1596,James Brown,South Kaylaburgh,Washington,North,A,Type3,2026-01-09,15,740.36,0.06,8632.51,91.45,5.0,Cancelled
MOV1597,Jacob Burnett,Johnsonton,Arizona,West,D,Type2,2024-05-29,17,659.01,0.2,8551.34,3972.01,1.2,Completed
MOV1598,Paul Johnson,Lake Samantha,Illinois,East,B,Type2,2023-10-19,4,867.47,0.23,4726.16,3376.09,4.9,Cancelled
MOV1599,Paula Phelps,Waynemouth,Michigan,North,B,Type2,2024-05-08,18,868.68,0.05,2354.88,2182.51,4.3,Completed
MOV1600,Heather Franco,Jenniferview,Washington,South,D,Type3,2025-05-11,6,152.51,0.18,2773.93,4381.65,3.9,Completed
MOV1601,Sara Williams,Loritown,Nebraska,West,C,Type3,2023-09-29,2,411.81,0.04,6788.18,966.16,2.6,Cancelled
MOV1602,Alex Miller,Josephview,Mississippi,North,A,Type2,2025-06-01,11,390.58,0.19,2861.74,1249.77,2.0,Completed
MOV1603,Anthony Schmidt,Royberg,Indiana,North,C,Type1,2025-05-01,13,629.23,0.04,8415.08,953.26,4.9,Pending
MOV1604,Dr. Emily Faulkner,Michaelchester,North Dakota,North,A,Type3,2024-08-10,17,962.72,0.25,7803.39,,4.3,Cancelled
MOV1605,Christina Kim,Mitchellbury,Iowa,North,D,Type3,2025-06-09,10,236.21,0.2,948.31,3429.87,4.9,Cancelled
MOV1606,Paul Howard,Markhaven,Texas,South,D,Type3,2025-01-24,14,479.24,0.23,634.95,-135.05,3.5,Completed
MOV1607,Cynthia Underwood,South Jacquelinefort,Oregon,North,C,Type2,2026-05-26,9,836.32,0.08,2960.12,2011.15,2.9,Pending
MOV1608,Julie Baker,West Troy,Georgia,South,B,Type3,2024-09-22,4,173.42,0.24,5221.22,4529.55,4.9,Pending
MOV1609,Jeremy Warner,Tammyberg,Montana,North,C,Type1,2024-08-20,15,221.22,0.25,737.24,-387.38,3.8,Completed
MOV1610,Stacy Green,Millerfort,Michigan,West,A,Type2,2023-06-28,11,633.44,0.02,2709.97,2936.81,1.2,Pending
MOV1611,Shelly Park,Mauricefort,Massachusetts,South,C,Type2,2026-03-06,4,436.14,0.12,4428.77,67.63,5.0,Pending
MOV1612,Benjamin Smith,Scottville,Utah,East,C,Type1,2025-04-19,12,233.24,0.26,8349.51,2583.25,5.0,Cancelled
MOV1613,Daniel Walton,Lake Leslieton,Connecticut,East,D,Type2,2024-03-07,3,281.8,0.11,9311.0,3287.71,3.7,Pending
MOV1614,Breanna Kennedy,Mcneilville,Delaware,West,B,Type1,2026-05-03,5,478.38,0.28,6180.29,3167.17,3.1,Completed
MOV1615,Charles Gill DDS,West Darrylchester,North Carolina,East,D,Type3,2025-11-12,6,363.41,0.03,7306.25,-248.03,1.6,Cancelled
MOV1616,Kathleen Olson,Kevinton,Nevada,West,C,Type2,2025-07-25,11,342.1,0.18,8145.6,3680.11,1.2,Pending
MOV1617,Karina Barrett,Lake Randall,New Jersey,South,C,Type3,2025-10-18,2,179.07,0.09,7137.15,3509.06,3.3,Cancelled
MOV1618,Karen Webster,Dianaland,Colorado,South,B,Type1,2024-08-27,8,295.12,,4121.98,4474.26,4.6,Cancelled
MOV1619,John Nelson,Martinezland,Wyoming,West,B,Type3,2025-04-12,6,644.0,0.17,9598.73,2017.31,3.1,Pending
MOV1620,Theresa Johnson,New Samanthaland,Hawaii,West,C,Type1,2025-07-13,1,302.05,0.03,3871.64,3505.36,2.9,Pending
MOV1621,Deanna James,Martinville,Tennessee,East,A,Type3,2024-04-28,11,189.9,0.11,964.61,4850.18,2.6,Pending
MOV1622,Michael Wagner,Lake Kimberlystad,Illinois,North,D,Type1,2025-01-06,7,242.44,0.03,7992.68,3552.63,1.7,Cancelled
MOV1623,Joanna Richardson,Brandonside,Rhode Island,West,B,Type1,2024-07-10,8,961.28,0.07,6227.22,739.5,4.5,Completed
MOV1624,Donna Andrade,Lake Sara,Arizona,West,A,Type2,2026-04-12,4,148.46,0.2,8014.4,1155.19,2.3,Completed
MOV1625,Alejandro Barton,Hendricksfort,Delaware,South,C,Type1,2025-02-13,17,581.79,0.04,8205.66,4281.57,5.0,Cancelled
MOV1626,Sarah Day,South Robert,Arizona,West,A,Type1,2024-10-23,17,146.14,0.16,618.63,1972.71,1.8,Cancelled
MOV1627,Debra Oconnor,Lake Robert,Missouri,South,C,Type3,2025-05-28,11,531.7,0.22,7736.62,4333.98,4.8,Completed
MOV1628,Douglas Reid,,South Carolina,North,C,Type2,2024-12-01,16,104.32,0.21,5220.92,,4.0,Pending
MOV1629,Christina Walters,Joshuachester,Alaska,West,B,Type1,2025-05-19,8,857.9,0.02,7698.85,1553.21,4.8,Cancelled
MOV1630,Dawn Moore,Haysshire,Pennsylvania,South,C,Type2,2023-11-22,7,996.3,0.14,9432.78,910.3,3.0,Completed
MOV1631,Dale Randall,East Kimberly,New Mexico,East,D,Type3,2024-07-13,3,755.95,0.12,9257.68,2943.93,4.5,Cancelled
MOV1632,Paul Jenkins,Richardsonville,South Dakota,East,D,Type1,2025-10-21,9,198.64,0.03,6838.53,4378.31,1.5,Cancelled
MOV1633,Michelle Walters,West Autumnshire,South Carolina,East,C,Type3,2023-08-23,9,300.42,0.26,6476.83,2451.82,1.2,Pending
MOV1634,Rebecca Jacobs,Ryanbury,Indiana,East,B,Type2,2025-05-08,1,987.09,0.25,1503.33,3676.93,2.7,Completed
MOV1635,Nicole Rhodes,West Daleview,Michigan,East,C,Type2,2026-04-24,12,993.47,0.26,4179.42,2531.04,4.6,Completed
MOV1636,Derek Carroll,Nicoleton,Mississippi,West,D,Type1,2024-03-25,8,139.76,0.0,5096.21,2526.63,2.6,Cancelled
MOV1637,Ryan Lawson,Jessicaport,Maine,North,B,Type2,2024-12-26,4,343.22,0.07,7788.52,4021.29,4.1,Pending
MOV1638,Steven Dean,Waltonfurt,Louisiana,West,D,Type1,2025-09-04,14,63.75,0.1,8206.0,18.1,2.9,Pending
MOV1639,Stacey Campbell,Claytonport,North Carolina,North,C,Type2,2024-11-21,10,202.11,0.01,7729.02,2886.8,2.4,Completed
MOV1640,James Lloyd,Lake Justin,Wyoming,West,B,Type1,2026-01-08,6,419.68,0.29,9070.24,2346.19,2.5,Cancelled
MOV1641,Amy Hernandez,New Jefferytown,Montana,North,D,Type1,2024-04-03,4,463.43,0.01,553.75,,1.1,Pending
MOV1642,Andrea Garcia,Michaelfort,Maryland,East,D,Type3,2025-08-21,8,751.62,0.01,4995.68,1169.31,1.2,Cancelled
MOV1643,Anna White,Hodgesside,Vermont,East,D,Type3,2025-11-04,11,115.93,0.1,8686.32,4832.66,2.4,Pending
MOV1644,Philip Pacheco,Santiagoberg,Arkansas,North,A,Type1,2026-05-09,11,246.98,0.11,1129.19,3967.03,2.2,Pending
MOV1645,Gina Brewer,Sanchezbury,Nebraska,West,A,Type2,2024-04-18,17,943.06,0.28,7000.24,2053.78,2.0,Completed
MOV1646,Joyce Shaffer,South Markberg,Michigan,North,B,Type2,2024-04-11,1,23.88,0.13,3157.2,3402.78,2.6,Completed
MOV1647,Ashley Cox,,Tennessee,South,A,Type3,2025-08-28,10,502.33,0.12,6912.4,2356.09,1.1,Cancelled
MOV1648,Rachel Brooks,,New York,West,D,Type1,2025-07-31,11,147.71,0.01,4926.48,305.32,4.5,Pending
MOV1649,Manuel Smith,Robertsview,Colorado,North,D,Type1,2024-06-07,17,198.83,0.02,550.3,4161.22,3.6,Pending
MOV1650,Deanna Chapman,Lake Jacquelineview,Arkansas,North,A,Type1,2024-02-02,16,651.36,0.11,8179.44,1594.09,1.4,Pending
MOV1651,Tammy Davis,Lawrenceside,Texas,North,C,Type3,2024-06-25,13,828.57,0.29,4854.44,4335.04,3.7,Pending
MOV1652,Kevin Hernandez,Port Keith,Nebraska,West,D,Type3,2024-04-13,4,14.4,0.06,1040.14,35.24,2.1,Cancelled
MOV1653,Matthew Larson,North Rodneyburgh,Florida,West,C,Type3,2025-09-16,17,975.48,0.25,5167.37,2217.33,2.3,Pending
MOV1654,Michael Reynolds,Lake Katie,West Virginia,South,A,Type1,2023-10-11,18,992.32,0.09,5279.31,4215.89,2.7,Completed
MOV1655,Renee Simpson,Lake Rhonda,Kansas,North,C,Type2,2024-09-16,1,991.75,0.18,156.09,4980.17,3.3,Cancelled
MOV1656,Margaret Estrada,Underwoodfurt,Ohio,East,D,Type1,2024-07-02,10,163.18,0.21,7144.02,1948.95,1.1,Completed
MOV1657,Joseph Wolfe,Lake Christopher,Utah,West,A,Type1,2023-09-11,4,703.81,,524.43,4322.46,3.8,Pending
MOV1658,Richard Tucker,Port Brittany,Vermont,South,D,Type3,2025-05-10,19,927.6,0.21,6887.98,3099.21,3.9,Pending
MOV1659,Antonio Lopez,Brendaborough,Wyoming,North,B,Type1,2023-12-06,15,354.15,0.19,4784.94,-183.1,1.1,Cancelled
MOV1660,Kristen Thompson,South Richardton,Delaware,East,C,Type3,2025-05-16,18,719.54,0.19,7612.59,4659.48,1.6,Completed
MOV1661,Jillian Powell,Smithmouth,Wyoming,East,A,Type1,2024-05-13,10,903.56,0.14,6489.83,2719.2,2.4,Cancelled
MOV1662,Kristina Pham,Angelaside,Kentucky,North,A,Type2,2025-04-03,14,956.74,0.11,1787.6,4473.39,1.2,Cancelled
MOV1663,Marco Davis,Angelatown,Kansas,South,A,Type1,2026-03-20,8,248.16,0.13,5125.57,3676.38,2.8,Pending
MOV1664,Aaron Moses,East Jacquelinemouth,Wyoming,South,D,Type2,2024-01-01,2,671.87,0.06,8813.48,4936.0,2.8,Pending
MOV1665,Brooke Hill,North Sherry,Connecticut,North,D,Type2,2024-12-14,5,343.06,0.21,282.55,4564.99,2.6,Pending
MOV1666,Sarah Garza MD,Michaelside,Nebraska,East,D,Type3,2026-04-05,5,714.62,0.08,6305.15,3952.2,1.5,Completed
MOV1667,Danny Cross,East Robert,Montana,South,C,Type2,2024-10-21,3,881.8,0.2,3647.98,3485.65,4.9,Pending
MOV1668,Caroline Hester,Shawnmouth,Iowa,South,C,Type3,2024-06-05,3,320.07,0.26,9972.82,3606.67,2.3,Pending
MOV1669,Mrs. Amber Owens,New Angelabury,Florida,East,C,Type1,2024-08-21,8,211.12,0.28,3741.06,1773.87,4.1,Cancelled
MOV1670,Jeremy Lara,South Williamland,South Dakota,South,A,Type2,2025-10-23,5,823.19,0.17,5358.91,1890.28,1.1,Completed
MOV1671,Maria Diaz,North Tyroneland,Maryland,East,C,Type1,2024-04-09,4,316.06,0.28,3230.79,3477.5,1.6,Pending
MOV1672,Amanda Hendrix,Adamstad,Nebraska,South,D,Type1,2026-02-23,3,931.3,0.03,9429.11,296.37,2.0,Pending
MOV1673,Jeffrey Smith,East Ashleyview,Kentucky,South,A,Type1,2025-03-07,10,128.2,0.26,6036.32,1295.54,3.2,Completed
MOV1674,Christina Sweeney,South Latoyafort,West Virginia,South,B,Type2,2025-03-27,5,956.31,0.08,4155.56,479.36,4.0,Completed
MOV1675,Stephanie Martinez,Kennethside,South Dakota,North,A,Type2,2024-02-04,10,491.72,,9921.69,293.01,4.6,Cancelled
MOV1676,Lisa Hamilton,Krystalborough,North Dakota,North,A,Type1,2025-05-05,15,186.57,0.19,9163.05,4404.07,4.8,Cancelled
MOV1677,William Ramirez,Harrisonfort,Maryland,South,D,Type3,2025-07-18,2,992.09,0.15,6023.24,1295.66,4.5,Pending
MOV1678,Juan Lee,West Susanhaven,Hawaii,West,B,Type3,2023-06-04,7,309.57,0.08,937.94,1088.81,2.0,Pending
MOV1679,Jason Hayes,Rhondachester,Illinois,East,B,Type1,2023-07-14,9,811.13,0.23,4324.29,1374.86,4.1,Cancelled
MOV1680,Alex Smith,Watsonstad,Maine,South,C,Type3,2024-04-25,14,924.46,0.29,3076.73,2886.9,2.5,Completed
MOV1681,John Lucas,Toddside,Oklahoma,North,D,Type1,2023-08-06,16,25.0,0.06,7379.61,-380.15,4.5,Cancelled
MOV1682,Heather Wade,South Joseph,New York,North,C,Type1,2025-08-30,15,427.43,0.06,3595.66,3687.25,4.9,Cancelled
MOV1683,Rebecca Moran,Jacksonchester,Vermont,North,A,Type3,2024-03-13,19,437.06,0.04,898.18,485.41,2.8,Cancelled
MOV1684,Lisa Wright,South Amanda,California,North,A,Type2,2025-09-01,7,710.54,0.3,2347.49,3941.44,4.3,Completed
MOV1685,James Wolf,Alanstad,Montana,North,C,Type2,2025-08-22,17,230.63,0.13,8248.83,3569.38,3.5,Completed
MOV1686,Whitney Hampton,Russellhaven,Hawaii,South,B,Type2,2025-04-13,17,114.73,0.1,9544.04,4132.92,3.5,Completed
MOV1687,Martin Norton,South James,Georgia,East,A,Type3,2023-12-13,6,750.8,0.17,6026.43,4987.66,2.4,Pending
MOV1688,Paul Stanley,Edwardview,Ohio,North,C,Type2,2024-01-14,2,332.24,0.24,1382.94,1462.88,1.4,Pending
MOV1689,Marcus Jones,Murrayville,Kentucky,North,B,Type2,2024-08-03,7,630.51,0.19,2420.82,1866.57,2.7,Completed
MOV1690,Benjamin Carney,West Christyside,Nevada,West,C,Type2,2025-12-15,13,628.06,0.16,3173.9,4644.6,1.9,Pending
MOV1691,Justin Stephens,Bowmanfort,Oregon,South,D,Type2,2026-05-15,2,71.89,0.23,4622.99,1321.2,1.1,Completed
MOV1692,Steven Rivera,Lake Rodneyville,Iowa,South,C,Type3,2025-12-07,2,462.82,0.27,7173.68,792.53,3.7,Completed
MOV1693,Stephen Neal,South Danieltown,Oklahoma,East,A,Type1,2025-08-20,17,365.63,0.19,1705.69,642.54,3.1,Completed
MOV1694,Jeremy Barnes,Lake Gregoryberg,Iowa,East,B,Type2,2026-01-08,7,806.54,0.13,4692.08,4337.26,1.5,Pending
MOV1695,Jonathan Mendoza,North Donnastad,Oklahoma,West,B,Type3,2024-02-21,9,539.86,0.14,6621.7,4902.43,2.3,Cancelled
MOV1696,Lauren Johnson,West Natalieshire,Indiana,West,C,Type3,2024-04-21,5,727.66,0.02,6353.93,3231.16,3.6,Completed
MOV1697,Debra Grant,Brownmouth,Arkansas,West,A,Type2,2024-05-31,12,836.05,0.11,6804.7,1191.11,2.1,Pending
MOV1698,Adam Hughes,Lake Amber,Colorado,East,B,Type2,2024-10-25,11,514.97,0.1,513.4,2206.58,3.3,Cancelled
MOV1699,Marie Clark,North William,North Dakota,South,A,Type1,2023-06-25,8,296.08,0.25,3751.84,4887.59,3.7,Cancelled
MOV1700,Samantha Kaufman,Jessicaburgh,Delaware,West,D,Type1,2024-05-14,16,568.08,0.26,6242.89,3453.9,2.2,Pending
MOV1701,Christopher Flores DDS,South Ashley,New Hampshire,North,A,Type2,2026-03-31,18,820.64,0.13,4959.02,1387.31,3.3,Cancelled
MOV1702,Martin Rodriguez,Espinozatown,Utah,South,B,Type2,2026-01-07,6,709.91,,9036.15,1014.86,3.5,Pending
MOV1703,Regina Smith,Mitchellstad,New Mexico,West,A,Type1,2023-11-17,16,780.29,0.04,7688.66,1723.37,3.0,Cancelled
MOV1704,Martin Mcintyre,Port Nicole,South Dakota,North,C,Type1,2023-11-22,18,375.73,0.14,3984.72,,1.0,Completed
MOV1705,Melissa Carlson,Mcdonaldville,Montana,East,C,Type2,2024-01-06,14,730.22,0.25,6466.52,1688.35,1.4,Completed
MOV1706,Christina Harmon,Martinezville,Connecticut,East,B,Type1,2026-05-03,19,132.58,0.03,1692.74,-389.93,4.1,Completed
MOV1707,Mario Glenn,Robertston,Arizona,South,B,Type3,2024-07-23,2,455.36,0.14,1432.96,2228.3,2.3,Pending
MOV1708,Stephanie Williams,Ashleyview,Vermont,South,C,Type1,2024-02-11,5,974.9,0.04,249.2,4561.22,3.3,Pending
MOV1709,Shane Cook,Lake Kristin,Arizona,South,B,Type2,2025-05-28,4,815.87,0.13,8449.84,4069.26,2.6,Cancelled
MOV1710,Anthony Cardenas,Emilyport,California,North,D,Type2,2026-04-13,10,783.11,0.02,2488.85,3426.99,4.8,Pending
MOV1711,Wendy Rivera,Gonzalesbury,Virginia,West,D,Type1,2024-11-04,2,874.11,,8841.98,4324.63,1.5,Pending
MOV1712,Kari Rowe,East Elizabeth,Washington,North,B,Type1,2025-09-29,14,539.17,0.29,951.68,4241.86,1.4,Cancelled
MOV1713,Lawrence Jones,West Elizabeth,Idaho,East,C,Type1,2023-07-31,11,500.93,0.21,725.66,585.31,2.0,Completed
MOV1714,John Wilson,Jenniferstad,Vermont,North,D,Type3,2025-11-12,6,950.14,0.27,2198.58,1672.98,1.8,Cancelled
MOV1715,Jacob Whitehead,Juanbury,Georgia,North,A,Type3,2025-03-16,8,224.62,0.26,7932.78,4258.93,3.0,Cancelled
MOV1716,Robert Reynolds,New Robert,Utah,West,D,Type2,2025-04-16,16,390.1,0.27,4192.03,1509.43,2.5,Pending
MOV1717,Christopher Mclaughlin,South Jeanview,Hawaii,North,B,Type1,2025-10-25,11,714.05,0.09,9618.03,647.53,3.9,Cancelled
MOV1718,Nicholas Garcia,Monicafurt,New Jersey,North,D,Type3,2026-01-14,1,444.17,0.08,6420.65,1932.08,4.1,Pending
MOV1719,Bruce Benson,Port Shannon,Idaho,North,C,Type2,2025-09-22,8,234.34,0.11,7718.64,2077.06,4.6,Completed
MOV1720,Eugene Norton,Lake Melissa,Pennsylvania,East,C,Type2,2025-08-01,10,762.58,0.06,4699.02,2202.93,1.2,Cancelled
MOV1721,Ruben Long,Josephview,Oregon,North,D,Type3,2024-05-29,11,196.15,0.12,9251.67,2566.25,1.6,Pending
MOV1722,Randy Baldwin,Taylormouth,Washington,West,D,Type2,2023-06-30,15,833.81,0.15,186.75,407.91,1.1,Pending
MOV1723,Brittany Higgins,Hendersonview,Tennessee,West,C,Type3,2025-06-28,4,600.93,0.12,8497.83,4716.13,3.2,Pending
MOV1724,Jonathan Alvarez,East Amanda,Mississippi,North,D,Type2,2025-06-04,8,957.58,0.13,2934.54,3104.37,2.7,Cancelled
MOV1725,Lauren Anderson,Smithland,Rhode Island,West,A,Type3,2025-11-09,15,687.53,0.27,9181.22,2792.68,5.0,Cancelled
MOV1726,Joseph Martinez,Port Thomas,Connecticut,East,A,Type1,2025-07-11,16,621.85,0.02,9735.93,1738.58,4.1,Cancelled
MOV1727,Frank Hernandez Jr.,North Amy,Virginia,East,A,Type1,2026-02-18,14,374.23,0.24,6584.23,4726.6,4.9,Pending
MOV1728,Victoria Maldonado,North Michael,Michigan,South,A,Type3,2025-03-21,8,45.09,0.27,3662.92,4439.48,2.5,Cancelled
MOV1729,Jeremy Rhodes,Lake Timothyview,Louisiana,East,C,Type2,2025-01-03,12,229.43,0.02,505.26,4250.84,2.6,Completed
MOV1730,Jake Russell,New Andrew,Alabama,West,B,Type1,2024-03-04,1,625.93,0.07,4536.17,2519.14,2.9,Completed
MOV1731,Christopher Price,Heidibury,Connecticut,South,A,Type1,2023-10-22,15,681.78,0.21,7282.61,1703.26,3.8,Cancelled
MOV1732,Jessica Best,Susanfort,Michigan,North,A,Type3,2025-09-09,7,748.0,0.27,6150.79,4953.49,4.5,Completed
MOV1733,Lauren Hobbs,New Jennifer,South Carolina,West,D,Type3,2025-03-19,16,879.76,0.1,9628.87,2474.43,2.5,Pending
MOV1734,Kathleen Richardson,South Jerryshire,West Virginia,South,B,Type3,2025-12-12,19,602.76,0.11,8288.18,3618.43,4.8,Completed
MOV1735,Lori Fitzgerald,Hannahmouth,New York,North,C,Type2,2025-10-08,11,462.5,0.27,1161.78,-357.31,4.9,Completed
MOV1736,Kevin Jones,Lake Nicole,New York,East,D,Type2,2024-09-01,18,143.0,0.07,2525.9,4092.77,4.0,Cancelled
MOV1737,Joseph Wagner,New Jessica,Vermont,East,C,Type1,2025-11-01,18,970.04,0.06,8789.1,4063.03,3.2,Completed
MOV1738,Christopher Bailey,Barajasstad,Illinois,East,A,Type1,2025-08-27,4,297.28,0.2,1160.94,3823.93,4.2,Pending
MOV1739,Deborah Coleman,Harperstad,Michigan,North,C,Type2,2023-12-06,18,901.29,0.05,7450.32,4086.69,2.3,Pending
MOV1740,Julie Hernandez,Lauraville,Arkansas,East,D,Type2,2025-08-06,17,140.77,0.08,2096.49,2838.57,3.0,Cancelled
MOV1741,Ashley Stewart,South Timothy,North Carolina,West,A,Type2,2025-06-20,4,272.49,0.12,3092.11,3806.23,4.6,Pending
MOV1742,Dr. Joyce Hebert,North Danaville,Alabama,East,A,Type3,2026-01-18,18,150.06,0.03,3460.96,2240.72,2.5,Completed
MOV1743,Kyle Glover,Frederickmouth,West Virginia,South,B,Type3,2023-10-26,5,510.62,0.19,7657.11,,5.0,Pending
MOV1744,Gina Thomas,Diaztown,Mississippi,North,C,Type3,2023-12-18,2,470.68,0.25,6108.18,952.51,1.6,Pending
MOV1745,Christina Evans,Lake Patricia,Colorado,South,B,Type1,2025-01-17,5,934.98,0.25,5915.02,4543.26,3.7,Pending
MOV1746,Amanda Santana,New Lauraland,Michigan,East,A,Type3,2025-03-01,3,794.63,0.19,2669.86,,4.7,Cancelled
MOV1747,Matthew York,Lake Joshua,Utah,East,A,Type3,2023-09-27,1,427.15,0.14,1282.16,2505.43,1.9,Completed
MOV1748,Jennifer Bowman,Rodriguezfort,Idaho,West,C,Type1,2025-03-26,4,449.87,0.1,2664.53,2895.68,4.4,Cancelled
MOV1749,Paul Ward,Port Belinda,Minnesota,East,C,Type1,2024-07-24,13,104.38,0.0,9367.33,3358.43,3.7,Completed
MOV1750,Kyle James,Vanessashire,Florida,South,A,Type3,2024-06-16,13,311.14,0.27,5040.73,513.06,4.9,Pending
MOV1751,Marcus Ross,Strongton,Texas,East,B,Type1,2026-02-13,5,426.68,0.01,226.04,-395.03,2.9,Pending
MOV1752,Robert Jackson,South Erin,Louisiana,East,C,Type3,2024-05-30,17,502.51,0.16,6076.95,2473.1,1.7,Pending
MOV1753,Andrew Williams,South Stephaniemouth,North Carolina,South,C,Type2,2023-12-15,4,111.53,0.05,9870.29,1024.53,1.7,Pending
MOV1754,Andrew Garcia,,Rhode Island,East,A,Type2,2025-07-12,9,350.74,0.19,9375.29,1086.61,1.9,Completed
MOV1755,Tony Bowers,Brittanymouth,Illinois,South,C,Type2,2024-05-03,17,837.4,0.03,4050.09,3272.92,4.8,Completed
MOV1756,Timothy Castro,South Allison,Massachusetts,South,C,Type3,2024-02-23,7,771.5,0.17,4384.74,3227.13,1.9,Pending
MOV1757,Elizabeth Gomez,Garrisonshire,New Hampshire,East,A,Type1,2023-11-20,18,956.14,0.24,9734.84,382.45,4.7,Cancelled
MOV1758,Jeremy Hensley,New Brandonmouth,Washington,South,A,Type1,2024-06-12,7,246.1,0.16,841.73,3403.81,3.5,Pending
MOV1759,Krystal Bond,North Jerry,Louisiana,North,D,Type2,2025-12-18,15,117.64,0.05,3451.17,1215.26,2.6,Completed
MOV1760,Jackie Booth,Meganmouth,Massachusetts,North,D,Type1,2023-08-28,1,724.88,0.18,6633.39,3849.51,1.6,Pending
MOV1761,Ronald Sanchez,Lake Angela,Utah,East,C,Type2,2025-01-29,18,186.35,0.17,3191.56,1605.46,3.0,Cancelled
MOV1762,Bobby Jenkins,West Michaelburgh,Tennessee,South,C,Type3,2024-05-05,6,545.44,0.27,677.89,656.2,2.9,Pending
MOV1763,Kenneth Davis,Brendamouth,Iowa,East,A,Type2,2023-06-09,19,448.48,0.01,1007.72,-447.68,4.3,Cancelled
MOV1764,Ronald Hanson,East Zachary,Nevada,East,B,Type3,2024-04-21,18,144.4,0.22,6216.51,1556.5,1.7,Pending
MOV1765,Courtney Best,North Sharon,Illinois,South,C,Type2,2023-12-12,13,194.31,0.13,6465.98,3221.69,2.8,Cancelled
MOV1766,Jason Clark,Katelynburgh,Wyoming,South,C,Type2,2025-03-23,9,604.84,0.14,1476.44,2603.28,1.1,Cancelled
MOV1767,Timothy Aguilar,West Donna,Wyoming,North,C,Type3,2024-05-13,9,882.91,,6985.52,4827.2,2.6,Pending
MOV1768,Eric Smith,West David,South Carolina,South,B,Type3,2025-03-14,18,315.4,0.11,7214.71,122.25,2.8,Cancelled
MOV1769,Christopher Thomas,Danielberg,Utah,West,C,Type2,2025-11-29,12,793.85,0.18,7185.37,4943.41,3.6,Pending
MOV1770,Ashley Boone,North Helen,Maryland,North,B,Type1,2025-04-18,1,72.4,0.08,9195.95,271.86,2.5,Pending
MOV1771,Daniel Rasmussen,Browntown,Rhode Island,West,A,Type2,2024-12-16,9,353.05,0.11,5439.64,4986.17,4.7,Pending
MOV1772,Brian Bowen,Victorhaven,Ohio,West,C,Type2,2024-09-14,12,237.58,0.17,5840.91,3364.75,4.3,Cancelled
MOV1773,Ricky Hernandez,Brandymouth,Florida,South,A,Type2,2024-02-02,8,714.08,0.3,3039.04,1887.59,3.1,Completed
MOV1774,Gina Thomas,,California,South,B,Type3,2024-02-15,3,204.13,0.17,1246.63,507.65,1.6,Pending
MOV1775,Maurice Campbell,Robinfurt,Tennessee,East,C,Type2,2025-02-01,9,169.13,0.07,2666.41,-131.89,1.8,Completed
MOV1776,Matthew Alvarez,Allisonfurt,Wisconsin,East,C,Type1,2023-06-19,5,613.71,0.29,3822.1,4094.55,3.8,Cancelled
MOV1777,Joshua Whitaker,Hallville,Rhode Island,North,A,Type3,2026-03-05,8,633.47,0.08,3486.45,2133.54,4.7,Pending
MOV1778,Scott Barber,Shelbyport,Illinois,East,B,Type1,2023-09-21,10,339.18,0.17,5346.72,-369.76,2.6,Cancelled
MOV1779,Michelle Hunt,East Jorge,Oklahoma,West,D,Type3,2024-04-03,7,247.62,0.01,7367.94,,3.9,Cancelled
MOV1780,Debbie Maxwell,East Dawnchester,Hawaii,South,C,Type3,2023-12-09,12,601.95,0.14,3164.58,1078.37,3.5,Pending
MOV1781,Katrina Smith,Lake Russellburgh,West Virginia,South,A,Type2,2026-02-14,13,999.12,0.28,9797.53,4786.76,3.8,Cancelled
MOV1782,Brooke Campbell,Oliviamouth,Nevada,South,A,Type1,2025-09-03,7,121.67,0.01,221.05,3352.4,3.5,Pending
MOV1783,Lucas Doyle,Blackwellbury,New York,West,B,Type1,2023-07-01,16,904.15,0.09,7367.93,-286.13,4.1,Completed
MOV1784,Victoria Jones,Lake Debrafurt,Texas,East,D,Type2,2024-05-30,7,23.9,0.19,158.67,1574.37,1.0,Completed
MOV1785,Jeremiah Mayo,South Davidborough,South Carolina,East,C,Type3,2026-03-21,14,709.72,0.21,5346.76,3146.24,2.4,Pending
MOV1786,Alexa Smith,Mooreside,Georgia,South,C,Type2,2024-11-16,7,119.3,0.15,9914.12,1433.18,2.2,Pending
MOV1787,Charles Robbins,East Greghaven,Arkansas,North,D,Type1,2024-07-19,4,683.4,,2642.82,3155.65,1.6,Completed
MOV1788,Michael Estrada,New Gregory,Washington,East,A,Type2,2025-09-09,8,621.79,0.09,8874.8,3084.62,2.5,Pending
MOV1789,Stacey Campbell,Nixonside,Montana,North,D,Type3,2024-08-17,11,388.47,0.1,9984.41,1530.03,2.2,Completed
MOV1790,Mitchell Hudson,North Robertport,Nevada,West,D,Type3,2024-09-10,15,725.72,0.17,9601.67,2690.85,2.7,Cancelled
MOV1791,Aaron Beasley,Brittanyport,Minnesota,West,D,Type2,2024-04-12,9,787.86,0.14,4541.73,829.18,1.1,Pending
MOV1792,Jerry Wilkins,Taylorchester,Mississippi,East,C,Type1,2025-10-04,13,796.67,0.1,9162.94,840.45,3.3,Cancelled
MOV1793,Rebecca Obrien,New Tiffany,Alaska,East,B,Type3,2026-02-28,10,279.45,0.02,8059.33,-110.09,1.9,Completed
MOV1794,Donald Rodriguez,Carolinestad,Tennessee,South,A,Type3,2023-08-31,3,630.13,0.01,4490.42,1169.81,4.0,Pending
